city,country,continent,lon,lat,koppen_geiger_class,climate_class_label,climate_class_description,nearest_city_pop_max,pop_group,wbt_continent_wbt
Tulsa,United States of America,North America,-95.625,35.99985958,14,Cfa,"Temperate, no dry season, hot summer",946962,Large (500k-1M),4.8521333
Tulsa,United States of America,North America,-95.625,36.37248993,14,Cfa,"Temperate, no dry season, hot summer",946962,Large (500k-1M),25.006552
Tulsa,United States of America,North America,-95.625,36.37249059,14,Cfa,"Temperate, no dry season, hot summer",946962,Large (500k-1M),25.006552
Coffeyville,United States of America,North America,-95.625,36.93491964,14,Cfa,"Temperate, no dry season, hot summer",11760,Small (<50k),25.08596
Coffeyville,United States of America,North America,-95.625,37.12029431,14,Cfa,"Temperate, no dry season, hot summer",11760,Small (<50k),25.08596
Topeka,United States of America,North America,-95.625,38.80503939,14,Cfa,"Temperate, no dry season, hot summer",132091,Medium (50k-500k),9.261438
Council Bluffs,United States of America,North America,-95.625,41.25,25,Dfa,"Cold, no dry season, hot summer",101805,Medium (50k-500k),22.767054
Oxford House,Canada,North America,-95.625,55.02480754,25,Dfa,"Cold, no dry season, hot summer",184,Small (<50k),-15.100599
Baker Lake,Canada,North America,-95.625,64.3507309,27,Dfc,"Cold, no dry season, cold summer",1584,Small (<50k),-26.920506
Santiago Tuxtla,Mexico,North America,-95,18.37696335,2,Am,"Tropical, monsoon",15681,Small (<50k),28.345469
Baytown,United States of America,North America,-95,29.68586387,14,Cfa,"Temperate, no dry season, hot summer",86034,Medium (50k-500k),16.066782
Nacogdoches,United States of America,North America,-95,31.57068063,14,Cfa,"Temperate, no dry season, hot summer",30691,Small (<50k),12.461542
Nacogdoches,United States of America,North America,-95,31.690142,14,Cfa,"Temperate, no dry season, hot summer",30691,Small (<50k),12.461542
Longview,United States of America,North America,-95,32.51308901,14,Cfa,"Temperate, no dry season, hot summer",75920,Medium (50k-500k),12.461542
Lawrence,United States of America,North America,-95,39.10994764,14,Cfa,"Temperate, no dry season, hot summer",92726,Medium (50k-500k),25.43338
Kansas City,United States of America,North America,-95,39.295776,14,Cfa,"Temperate, no dry season, hot summer",501577,Large (500k-1M),25.43338
St. Joseph,United States of America,North America,-95,40.05235602,14,Cfa,"Temperate, no dry season, hot summer",78012,Medium (50k-500k),25.43338
Island Lake,Canada,North America,-95,54.18848168,25,Dfa,"Cold, no dry season, hot summer",10,Small (<50k),8.837875
Oxford House,Canada,North America,-95,55.13089005,25,Dfa,"Cold, no dry season, hot summer",184,Small (<50k),-15.100599
Resolute,Canada,North America,-95,74.788734,29,ET,"Polar, tundra",250,Small (<50k),6.3703365
Jaltipan,Mexico,North America,-94.6875,18.125,2,Am,"Tropical, monsoon",66998,Medium (50k-500k),28.345469
Coatzacoalcos,Mexico,North America,-94.6875,18.23370256,2,Am,"Tropical, monsoon",287285,Medium (50k-500k),28.345469
Galveston,United States of America,North America,-94.6875,29.45443631,14,Cfa,"Temperate, no dry season, hot summer",68612,Medium (50k-500k),16.066782
Lufkin,United States of America,North America,-94.6875,31.3245577,14,Cfa,"Temperate, no dry season, hot summer",43264,Small (<50k),22.96183
Nacogdoches,United States of America,North America,-94.6875,31.875,14,Cfa,"Temperate, no dry season, hot summer",30691,Small (<50k),12.461542
Longview,United States of America,North America,-94.6875,32.25961827,14,Cfa,"Temperate, no dry season, hot summer",75920,Medium (50k-500k),12.461542
Fort Smith,United States of America,North America,-94.6875,35.625,14,Cfa,"Temperate, no dry season, hot summer",93988,Medium (50k-500k),26.117126
Joplin,United States of America,North America,-94.6875,36.875,14,Cfa,"Temperate, no dry season, hot summer",73763,Medium (50k-500k),25.107817
Joplin,United States of America,North America,-94.6875,36.93491964,14,Cfa,"Temperate, no dry season, hot summer",73763,Medium (50k-500k),25.107817
Kansas City,United States of America,North America,-94.6875,38.80503939,14,Cfa,"Temperate, no dry season, hot summer",1469000,Very Large (>1M),25.43338
Kansas City,United States of America,North America,-94.6875,39.375,14,Cfa,"Temperate, no dry season, hot summer",501577,Large (500k-1M),25.43338
St. Joseph,United States of America,North America,-94.6875,39.74009906,14,Cfa,"Temperate, no dry season, hot summer",78012,Medium (50k-500k),25.43338
Fort Smith,United States of America,North America,-94.5,35.32690576,14,Cfa,"Temperate, no dry season, hot summer",93988,Medium (50k-500k),26.117126
Fort Smith,United States of America,North America,-94.5,35.32690576,14,Cfa,"Temperate, no dry season, hot summer",93988,Medium (50k-500k),26.117126
St. Joseph,United States of America,North America,-94.5,39.81285237,14,Cfa,"Temperate, no dry season, hot summer",78012,Medium (50k-500k),25.43338
St. Joseph,United States of America,North America,-94.5,39.81285237,14,Cfa,"Temperate, no dry season, hot summer",78012,Medium (50k-500k),25.43338
St. Cloud,United States of America,North America,-94.5,45.42027863,25,Dfa,"Cold, no dry season, hot summer",112794,Medium (50k-500k),-5.325739
St. Cloud,United States of America,North America,-94.5,45.42027863,25,Dfa,"Cold, no dry season, hot summer",112794,Medium (50k-500k),-5.325739
Kenora,Canada,North America,-94.5,49.90621184,25,Dfa,"Cold, no dry season, hot summer",10852,Small (<50k),18.943888
Kenora,Canada,North America,-94.5,49.90621184,25,Dfa,"Cold, no dry season, hot summer",10852,Small (<50k),18.943888
Arviat,Canada,North America,-94.5,61.1209913,27,Dfc,"Cold, no dry season, cold summer",1868,Small (<50k),7.8371105
Beaumont,United States of America,North America,-94.21875,30.11647993,14,Cfa,"Temperate, no dry season, hot summer",111485,Medium (50k-500k),13.86122
Fayetteville,United States of America,North America,-94.21875,35.71953248,14,Cfa,"Temperate, no dry season, hot summer",151671,Medium (50k-500k),7.553604
Joplin,United States of America,North America,-94.21875,37.12029431,14,Cfa,"Temperate, no dry season, hot summer",73763,Medium (50k-500k),24.754131
Ft. Dodge,United States of America,North America,-94.21875,42.72333486,25,Dfa,"Cold, no dry season, hot summer",26879,Small (<50k),-3.987609
Mankato,United States of America,North America,-94.21875,44.12409297,25,Dfa,"Cold, no dry season, hot summer",56325,Medium (50k-500k),21.590887
St. Cloud,United States of America,North America,-94.21875,45.5248501,25,Dfa,"Cold, no dry season, hot summer",112794,Medium (50k-500k),-5.325739
Kenora,Canada,North America,-94.21875,49.72711456,25,Dfa,"Cold, no dry season, hot summer",10852,Small (<50k),18.943888
Red Lake,Canada,North America,-94.21875,51.12786664,25,Dfa,"Cold, no dry season, hot summer",1765,Small (<50k),18.412882
Deer Lake,Canada,North America,-94.21875,52.52861709,25,Dfa,"Cold, no dry season, hot summer",3743,Small (<50k),18.616669
Shreveport,United States of America,North America,-94,32.25,14,Cfa,"Temperate, no dry season, hot summer",248053,Medium (50k-500k),17.328728
Texarkana,United States of America,North America,-94,33.41772152,14,Cfa,"Temperate, no dry season, hot summer",74414,Medium (50k-500k),8.828801
Texarkana,United States of America,North America,-94,33.75,14,Cfa,"Temperate, no dry season, hot summer",74414,Medium (50k-500k),8.469651
Fort Smith,United States of America,North America,-94,35.25,14,Cfa,"Temperate, no dry season, hot summer",93988,Medium (50k-500k),13.989878
Fort Smith,United States of America,North America,-94,35.44303797,14,Cfa,"Temperate, no dry season, hot summer",93988,Medium (50k-500k),4.951767
Des Moines,United States of America,North America,-94,41.51898734,25,Dfa,"Cold, no dry season, hot summer",380655,Medium (50k-500k),22.289158
Ft. Dodge,United States of America,North America,-94,42.75,25,Dfa,"Cold, no dry season, hot summer",26879,Small (<50k),-0.5076637
Mankato,United States of America,North America,-94,44.25,25,Dfa,"Cold, no dry season, hot summer",56325,Medium (50k-500k),9.90804
St. Cloud,United States of America,North America,-94,45.56962025,25,Dfa,"Cold, no dry season, hot summer",112794,Medium (50k-500k),13.15131
St. Cloud,United States of America,North America,-94,45.75,25,Dfa,"Cold, no dry season, hot summer",112794,Medium (50k-500k),15.013746
Port Arthur,United States of America,North America,-93.75,30,14,Cfa,"Temperate, no dry season, hot summer",56945,Medium (50k-500k),27.67789
Shreveport,United States of America,North America,-93.75,32.25961827,14,Cfa,"Temperate, no dry season, hot summer",248053,Medium (50k-500k),17.328728
Shreveport,United States of America,North America,-93.75,32.5,14,Cfa,"Temperate, no dry season, hot summer",248053,Medium (50k-500k),10.097662
Shreveport,United States of America,North America,-93.75,32.51308901,14,Cfa,"Temperate, no dry season, hot summer",248053,Medium (50k-500k),10.097662
Shreveport,United States of America,North America,-93.75,32.64199066,14,Cfa,"Temperate, no dry season, hot summer",248053,Medium (50k-500k),26.33566
Shreveport,United States of America,North America,-93.75,32.64199444,14,Cfa,"Temperate, no dry season, hot summer",248053,Medium (50k-500k),26.33566
Texarkana,United States of America,North America,-93.75,33.19467875,14,Cfa,"Temperate, no dry season, hot summer",74414,Medium (50k-500k),8.828801
Texarkana,United States of America,North America,-93.75,33.45549738,14,Cfa,"Temperate, no dry season, hot summer",74414,Medium (50k-500k),8.828801
Fayetteville,United States of America,North America,-93.75,35.99985958,14,Cfa,"Temperate, no dry season, hot summer",151671,Medium (50k-500k),6.462331
Springfield,United States of America,North America,-93.75,37.22513089,14,Cfa,"Temperate, no dry season, hot summer",210939,Medium (50k-500k),24.754131
Des Moines,United States of America,North America,-93.75,41.61021796,25,Dfa,"Cold, no dry season, hot summer",380655,Medium (50k-500k),22.289158
Ames,United States of America,North America,-93.75,41.93717277,25,Dfa,"Cold, no dry season, hot summer",57104,Medium (50k-500k),20.405714
Ames,United States of America,North America,-93.75,41.96821976,25,Dfa,"Cold, no dry season, hot summer",57104,Medium (50k-500k),20.405714
Ames,United States of America,North America,-93.75,41.96822027,25,Dfa,"Cold, no dry season, hot summer",57104,Medium (50k-500k),20.405714
Ft. Dodge,United States of America,North America,-93.75,42.5,25,Dfa,"Cold, no dry season, hot summer",26879,Small (<50k),-2.6327224
Ft. Dodge,United States of America,North America,-93.75,42.54527717,25,Dfa,"Cold, no dry season, hot summer",26879,Small (<50k),-2.6327224
Albert Lea,United States of America,North America,-93.75,43.4803362,25,Dfa,"Cold, no dry season, hot summer",20522,Small (<50k),-0.991952
Albert Lea,United States of America,North America,-93.75,43.75,25,Dfa,"Cold, no dry season, hot summer",20522,Small (<50k),-0.991952
Mankato,United States of America,North America,-93.75,44.41539505,25,Dfa,"Cold, no dry season, hot summer",56325,Medium (50k-500k),9.90804
International Falls,United States of America,North America,-93.75,48.53403141,25,Dfa,"Cold, no dry season, hot summer",15240,Small (<50k),3.0045576
International Falls,United States of America,North America,-93.75,48.75,25,Dfa,"Cold, no dry season, hot summer",15240,Small (<50k),3.0045576
Red Lake,Canada,North America,-93.75,50.96080063,25,Dfa,"Cold, no dry season, hot summer",1765,Small (<50k),0.17294542
Red Lake,Canada,North America,-93.75,51,25,Dfa,"Cold, no dry season, hot summer",1765,Small (<50k),0.17294542
Red Lake,Canada,North America,-93.75,51.25,25,Dfa,"Cold, no dry season, hot summer",1765,Small (<50k),0.17294542
Red Lake,Canada,North America,-93.75,51.29437714,25,Dfa,"Cold, no dry season, hot summer",1765,Small (<50k),18.127394
Red Lake,Canada,North America,-93.75,51.29438019,25,Dfa,"Cold, no dry season, hot summer",1765,Small (<50k),18.127394
Deer Lake,Canada,North America,-93.75,52.5,25,Dfa,"Cold, no dry season, hot summer",3743,Small (<50k),10.684299
Churchill,Canada,North America,-93.75,58.75,18,Dsb,"Cold, dry summer, warm summer",1000,Small (<50k),-13.446105
Churchill,Canada,North America,-93.75,58.75520927,18,Dsb,"Cold, dry summer, warm summer",1000,Small (<50k),-11.070073
Churchill,Canada,North America,-93.75,58.75521088,18,Dsb,"Cold, dry summer, warm summer",1000,Small (<50k),-11.070073
Ames,United States of America,North America,-93.375,42.05582395,25,Dfa,"Cold, no dry season, hot summer",57104,Medium (50k-500k),20.405714
Ames,United States of America,North America,-93.375,42.05582395,25,Dfa,"Cold, no dry season, hot summer",57104,Medium (50k-500k),20.405714
Mason City,United States of America,North America,-93.375,43.17730923,25,Dfa,"Cold, no dry season, hot summer",27802,Small (<50k),-2.070993
Mason City,United States of America,North America,-93.375,43.17730923,25,Dfa,"Cold, no dry season, hot summer",27802,Small (<50k),-2.070993
Faribault,United States of America,North America,-93.375,44.29879413,25,Dfa,"Cold, no dry season, hot summer",25376,Small (<50k),-7.120193
Faribault,United States of America,North America,-93.375,44.29879413,25,Dfa,"Cold, no dry season, hot summer",25376,Small (<50k),-7.120193
International Falls,United States of America,North America,-93.375,48.78472933,25,Dfa,"Cold, no dry season, hot summer",15240,Small (<50k),3.0045576
International Falls,United States of America,North America,-93.375,48.78472933,25,Dfa,"Cold, no dry season, hot summer",15240,Small (<50k),3.0045576
Escuintla,Mexico,North America,-92.8125,15.34836476,3,Aw,"Tropical, savannah",107638,Medium (50k-500k),25.243402
Escuintla,Mexico,North America,-92.8125,15.42851809,2,Am,"Tropical, monsoon",107638,Medium (50k-500k),25.243402
Escuintla,Mexico,North America,-92.8125,15.625,2,Am,"Tropical, monsoon",107638,Medium (50k-500k),21.8176
San Cristobal de Las Casas,Mexico,North America,-92.8125,16.875,3,Aw,"Tropical, savannah",186661,Medium (50k-500k),22.163666
Villahermosa,Mexico,North America,-92.8125,18.125,3,Aw,"Tropical, savannah",428564,Medium (50k-500k),28.74834
Villahermosa,Mexico,North America,-92.8125,18.13897099,3,Aw,"Tropical, savannah",428564,Medium (50k-500k),23.410725
Villahermosa,Mexico,North America,-92.8125,18.23370256,3,Aw,"Tropical, savannah",428564,Medium (50k-500k),23.410725
Lake Charles,United States of America,North America,-92.8125,30.11647993,14,Cfa,"Temperate, no dry season, hot summer",83821,Medium (50k-500k),10.988432
Lake Charles,United States of America,North America,-92.8125,30.38949705,14,Cfa,"Temperate, no dry season, hot summer",83821,Medium (50k-500k),10.988432
Alexandria,United States of America,North America,-92.8125,31.3245577,14,Cfa,"Temperate, no dry season, hot summer",76565,Medium (50k-500k),10.166933
Alexandria,United States of America,North America,-92.8125,31.51724377,14,Cfa,"Temperate, no dry season, hot summer",76565,Medium (50k-500k),10.166933
El Dorado,United States of America,North America,-92.8125,32.91800716,14,Cfa,"Temperate, no dry season, hot summer",22416,Small (<50k),26.45176
El Dorado,United States of America,North America,-92.8125,33.125,14,Cfa,"Temperate, no dry season, hot summer",22416,Small (<50k),26.498491
El Dorado,United States of America,North America,-92.8125,33.19467875,14,Cfa,"Temperate, no dry season, hot summer",22416,Small (<50k),26.498491
Hot Springs,United States of America,North America,-92.8125,34.31877008,14,Cfa,"Temperate, no dry season, hot summer",44182,Small (<50k),25.903349
Hot Springs,United States of America,North America,-92.8125,34.375,14,Cfa,"Temperate, no dry season, hot summer",44182,Small (<50k),26.484179
Conway,United States of America,North America,-92.8125,34.88252099,14,Cfa,"Temperate, no dry season, hot summer",61995,Medium (50k-500k),25.90113
Conway,United States of America,North America,-92.8125,35.06479941,14,Cfa,"Temperate, no dry season, hot summer",61995,Medium (50k-500k),25.90113
Kirksville,United States of America,North America,-92.8125,39.92181607,14,Cfa,"Temperate, no dry season, hot summer",19193,Small (<50k),23.316904
Kirksville,United States of America,North America,-92.8125,40.46364818,14,Cfa,"Temperate, no dry season, hot summer",19193,Small (<50k),-0.16902797
Mason City,United States of America,North America,-92.8125,43.125,25,Dfa,"Cold, no dry season, hot summer",27802,Small (<50k),-2.070993
Mason City,United States of America,North America,-92.8125,43.25419467,25,Dfa,"Cold, no dry season, hot summer",27802,Small (<50k),21.97022
Rochester,United States of America,North America,-92.8125,44.12409297,25,Dfa,"Cold, no dry season, hot summer",108511,Medium (50k-500k),-7.120193
Dryden,Canada,North America,-92.8125,49.72711456,25,Dfa,"Cold, no dry season, hot summer",7862,Small (<50k),14.713218
Dryden,Canada,North America,-92.8125,50.02574349,25,Dfa,"Cold, no dry season, hot summer",7862,Small (<50k),14.713218
Escuintla,Mexico,North America,-92.5,15.211267,2,Am,"Tropical, monsoon",107638,Medium (50k-500k),25.243402
Escuintla,Mexico,North America,-92.5,15.54973822,2,Am,"Tropical, monsoon",107638,Medium (50k-500k),21.8176
Frontera,Mexico,North America,-92.5,18.37696335,3,Aw,"Tropical, savannah",22621,Small (<50k),23.410725
Alexandria,United States of America,North America,-92.5,31.57068063,14,Cfa,"Temperate, no dry season, hot summer",76565,Medium (50k-500k),10.166933
Alexandria,United States of America,North America,-92.5,31.690142,14,Cfa,"Temperate, no dry season, hot summer",76565,Medium (50k-500k),10.166933
Monroe,United States of America,North America,-92.5,32.51308901,14,Cfa,"Temperate, no dry season, hot summer",101724,Medium (50k-500k),26.45176
El Dorado,United States of America,North America,-92.5,32.957745,14,Cfa,"Temperate, no dry season, hot summer",22416,Small (<50k),26.45176
El Dorado,United States of America,North America,-92.5,33.45549738,14,Cfa,"Temperate, no dry season, hot summer",22416,Small (<50k),26.498491
Little Rock,United States of America,North America,-92.5,34.39790576,14,Cfa,"Temperate, no dry season, hot summer",270893,Medium (50k-500k),26.484179
Conway,United States of America,North America,-92.5,35.34031414,14,Cfa,"Temperate, no dry season, hot summer",61995,Medium (50k-500k),25.90113
Kirksville,United States of America,North America,-92.5,40.05235602,14,Cfa,"Temperate, no dry season, hot summer",19193,Small (<50k),23.316904
Rochester,United States of America,North America,-92.5,43.82198953,25,Dfa,"Cold, no dry season, hot summer",108511,Medium (50k-500k),-7.120193
Virginia,United States of America,North America,-92.5,47.59162304,25,Dfa,"Cold, no dry season, hot summer",8709,Small (<50k),19.275948
Shamattawa,Canada,North America,-92.5,55.774647,26,Dfb,"Cold, no dry season, warm summer",870,Small (<50k),2.1435156
Tapachula,Mexico,North America,-92.25,15.14011169,2,Am,"Tropical, monsoon",221521,Medium (50k-500k),20.628426
Tapachula,Mexico,North America,-92.25,15.14011169,2,Am,"Tropical, monsoon",221521,Medium (50k-500k),20.628426
Frontera,Mexico,North America,-92.25,18.50457985,3,Aw,"Tropical, savannah",22621,Small (<50k),23.821857
Frontera,Mexico,North America,-92.25,18.50457985,3,Aw,"Tropical, savannah",22621,Small (<50k),23.821857
El Dorado,United States of America,North America,-92.25,33.08393102,14,Cfa,"Temperate, no dry season, hot summer",22416,Small (<50k),26.45176
El Dorado,United States of America,North America,-92.25,33.08393102,14,Cfa,"Temperate, no dry season, hot summer",22416,Small (<50k),26.45176
Pine Bluff,United States of America,North America,-92.25,34.2054185,14,Cfa,"Temperate, no dry season, hot summer",53217,Medium (50k-500k),12.19381
Pine Bluff,United States of America,North America,-92.25,34.2054185,14,Cfa,"Temperate, no dry season, hot summer",53217,Medium (50k-500k),12.19381
Jefferson City,United States of America,North America,-92.25,38.69136612,14,Cfa,"Temperate, no dry season, hot summer",55139,Medium (50k-500k),24.313023
Jefferson City,United States of America,North America,-92.25,38.69136612,14,Cfa,"Temperate, no dry season, hot summer",55139,Medium (50k-500k),24.313023
Rochester,United States of America,North America,-92.25,44.29879413,25,Dfa,"Cold, no dry season, hot summer",108511,Medium (50k-500k),21.538301
Rochester,United States of America,North America,-92.25,44.29879413,25,Dfa,"Cold, no dry season, hot summer",108511,Medium (50k-500k),21.538301
Virginia,United States of America,North America,-92.25,47.66324626,25,Dfa,"Cold, no dry season, hot summer",8709,Small (<50k),19.275948
San Marcos,Guatemala,North America,-92,15.18987342,12,Cwb,"Temperate, dry winter, warm summer",25088,Small (<50k),20.628426
Monroe,United States of America,North America,-92,32.25,14,Cfa,"Temperate, no dry season, hot summer",101724,Medium (50k-500k),10.207208
Atikokan,Canada,North America,-92,48.75,25,Dfa,"Cold, no dry season, hot summer",3625,Small (<50k),-9.301442
Sioux Lookout,Canada,North America,-92,50.25,25,Dfa,"Cold, no dry season, hot summer",4570,Small (<50k),17.01567
Cat Lake,Canada,North America,-92,51.64556962,25,Dfa,"Cold, no dry season, hot summer",277,Small (<50k),-14.591856
Cat Lake,Canada,North America,-92,51.75,25,Dfa,"Cold, no dry season, hot summer",277,Small (<50k),-10.510885
Shamattawa,Canada,North America,-92,55.69620253,26,Dfb,"Cold, no dry season, warm summer",870,Small (<50k),2.1435156
Retalhuleu,Guatemala,North America,-91.875,14.49345653,3,Aw,"Tropical, savannah",36656,Small (<50k),26.15745
San Marcos,Guatemala,North America,-91.875,15,12,Cwb,"Temperate, dry winter, warm summer",25088,Small (<50k),22.800701
Huehuetenango,Guatemala,North America,-91.875,15.42851809,3,Aw,"Tropical, savannah",85992,Medium (50k-500k),20.628426
Tenosique,Mexico,North America,-91.875,17.5,2,Am,"Tropical, monsoon",32415,Small (<50k),24.869345
Balancán,Mexico,North America,-91.875,17.71995926,2,Am,"Tropical, monsoon",11895,Small (<50k),26.592798
Balancán,Mexico,North America,-91.875,17.71996153,2,Am,"Tropical, monsoon",11895,Small (<50k),26.592798
Ciudad del Carmen,Mexico,North America,-91.875,18.23370256,3,Aw,"Tropical, savannah",156195,Medium (50k-500k),23.821857
New Iberia,United States of America,North America,-91.875,30,14,Cfa,"Temperate, no dry season, hot summer",37540,Small (<50k),24.850838
Lafayette,United States of America,North America,-91.875,30.38949705,14,Cfa,"Temperate, no dry season, hot summer",158214,Medium (50k-500k),24.850838
Monroe,United States of America,North America,-91.875,32.25961827,14,Cfa,"Temperate, no dry season, hot summer",101724,Medium (50k-500k),10.207208
Monroe,United States of America,North America,-91.875,32.5,14,Cfa,"Temperate, no dry season, hot summer",101724,Medium (50k-500k),17.646856
Monroe,United States of America,North America,-91.875,32.64199066,14,Cfa,"Temperate, no dry season, hot summer",101724,Medium (50k-500k),9.5656
Monroe,United States of America,North America,-91.875,32.64199444,14,Cfa,"Temperate, no dry season, hot summer",101724,Medium (50k-500k),9.5656
Pine Bluff,United States of America,North America,-91.875,34.12973913,14,Cfa,"Temperate, no dry season, hot summer",53217,Medium (50k-500k),12.19381
Pine Bluff,United States of America,North America,-91.875,34.5072403,14,Cfa,"Temperate, no dry season, hot summer",53217,Medium (50k-500k),12.19381
Pine Bluff,United States of America,North America,-91.875,34.50724334,14,Cfa,"Temperate, no dry season, hot summer",53217,Medium (50k-500k),12.19381
Jefferson City,United States of America,North America,-91.875,38.75,14,Cfa,"Temperate, no dry season, hot summer",55139,Medium (50k-500k),24.313023
Jefferson City,United States of America,North America,-91.875,38.80503939,14,Cfa,"Temperate, no dry season, hot summer",55139,Medium (50k-500k),24.313023
Iowa City,United States of America,North America,-91.875,41.61021796,25,Dfa,"Cold, no dry season, hot summer",98516,Medium (50k-500k),-2.4610078
Cedar Rapids,United States of America,North America,-91.875,41.96821976,25,Dfa,"Cold, no dry season, hot summer",170621,Medium (50k-500k),-2.4610078
Cedar Rapids,United States of America,North America,-91.875,41.96822027,25,Dfa,"Cold, no dry season, hot summer",170621,Medium (50k-500k),-2.4610078
Winona,United States of America,North America,-91.875,43.83345858,25,Dfa,"Cold, no dry season, hot summer",32897,Small (<50k),-2.3819299
Winona,United States of America,North America,-91.875,43.83346176,25,Dfa,"Cold, no dry season, hot summer",32897,Small (<50k),-2.3819299
Atikokan,Canada,North America,-91.875,48.75,25,Dfa,"Cold, no dry season, hot summer",3625,Small (<50k),-9.271159
Sioux Lookout,Canada,North America,-91.875,50,25,Dfa,"Cold, no dry season, hot summer",4570,Small (<50k),-10.828398
Sioux Lookout,Canada,North America,-91.875,50.02574349,25,Dfa,"Cold, no dry season, hot summer",4570,Small (<50k),-10.828398
Cat Lake,Canada,North America,-91.875,51.89585745,25,Dfa,"Cold, no dry season, hot summer",277,Small (<50k),-10.510885
Shamattawa,Canada,North America,-91.875,55.636081,26,Dfb,"Cold, no dry season, warm summer",870,Small (<50k),2.1435156
Quetzaltenango,Guatemala,North America,-91.40625,14.70805736,2,Am,"Tropical, monsoon",575263,Large (500k-1M),20.324507
Tenosique,Mexico,North America,-91.40625,17.50959079,2,Am,"Tropical, monsoon",32415,Small (<50k),27.51176
New Iberia,United States of America,North America,-91.40625,30.11647993,14,Cfa,"Temperate, no dry season, hot summer",37540,Small (<50k),13.914959
Natchez,United States of America,North America,-91.40625,31.51724377,14,Cfa,"Temperate, no dry season, hot summer",23863,Small (<50k),26.948767
Quincy,United States of America,North America,-91.40625,39.92181607,14,Cfa,"Temperate, no dry season, hot summer",47108,Small (<50k),22.76566
Winona,United States of America,North America,-91.40625,44.12409297,25,Dfa,"Cold, no dry season, hot summer",32897,Small (<50k),14.398623
Sololá,Guatemala,North America,-91.25,14.60732984,2,Am,"Tropical, monsoon",45373,Small (<50k),20.324507
Santa Cruz Del Quiche,Guatemala,North America,-91.25,15,12,Cwb,"Temperate, dry winter, warm summer",23618,Small (<50k),20.324507
Tenosique,Mexico,North America,-91.25,17.43455497,2,Am,"Tropical, monsoon",32415,Small (<50k),27.51176
Baton Rouge,United States of America,North America,-91.25,30.62827225,14,Cfa,"Temperate, no dry season, hot summer",422072,Medium (50k-500k),22.003672
Natchez,United States of America,North America,-91.25,31.57068063,14,Cfa,"Temperate, no dry season, hot summer",23863,Small (<50k),26.948767
Greenville,United States of America,North America,-91.25,33.45549738,14,Cfa,"Temperate, no dry season, hot summer",38107,Small (<50k),20.311152
Quincy,United States of America,North America,-91.25,40.05235602,14,Cfa,"Temperate, no dry season, hot summer",47108,Small (<50k),22.76566
Burlington,United States of America,North America,-91.25,40.9947644,14,Cfa,"Temperate, no dry season, hot summer",29773,Small (<50k),9.232353
Burlington,United States of America,North America,-91.25,41,14,Cfa,"Temperate, no dry season, hot summer",29773,Small (<50k),9.232353
La Crosse,United States of America,North America,-91.25,43.82198953,25,Dfa,"Cold, no dry season, hot summer",87381,Medium (50k-500k),14.398623
Eau Claire,United States of America,North America,-91.25,44.76439791,25,Dfa,"Cold, no dry season, hot summer",79740,Medium (50k-500k),18.907318
Eau Claire,United States of America,North America,-91.25,45,25,Dfa,"Cold, no dry season, hot summer",79740,Medium (50k-500k),18.907318
San Jose,Guatemala,North America,-91.125,14.01862218,3,Aw,"Tropical, savannah",18655,Small (<50k),24.447206
San Jose,Guatemala,North America,-91.125,14.01862218,3,Aw,"Tropical, savannah",18655,Small (<50k),24.447206
Santa Cruz Del Quiche,Guatemala,North America,-91.125,15.14011169,12,Cwb,"Temperate, dry winter, warm summer",23618,Small (<50k),20.324507
Santa Cruz Del Quiche,Guatemala,North America,-91.125,15.14011169,12,Cwb,"Temperate, dry winter, warm summer",23618,Small (<50k),20.324507
Tenosique,Mexico,North America,-91.125,17.38309053,2,Am,"Tropical, monsoon",32415,Small (<50k),27.51176
Tenosique,Mexico,North America,-91.125,17.38309053,2,Am,"Tropical, monsoon",32415,Small (<50k),27.51176
Houma,United States of America,North America,-91.125,29.71946747,14,Cfa,"Temperate, no dry season, hot summer",64592,Medium (50k-500k),20.340452
Houma,United States of America,North America,-91.125,29.71946747,14,Cfa,"Temperate, no dry season, hot summer",64592,Medium (50k-500k),20.340452
Greenville,United States of America,North America,-91.125,33.08393102,14,Cfa,"Temperate, no dry season, hot summer",38107,Small (<50k),20.311152
Greenville,United States of America,North America,-91.125,33.08393102,14,Cfa,"Temperate, no dry season, hot summer",38107,Small (<50k),20.311152
Quincy,United States of America,North America,-91.125,39.81285237,14,Cfa,"Temperate, no dry season, hot summer",47108,Small (<50k),22.76566
Quincy,United States of America,North America,-91.125,39.81285237,14,Cfa,"Temperate, no dry season, hot summer",47108,Small (<50k),22.76566
Burlington,United States of America,North America,-91.125,40.93433832,14,Cfa,"Temperate, no dry season, hot summer",29773,Small (<50k),-0.03621955
Burlington,United States of America,North America,-91.125,40.93433832,14,Cfa,"Temperate, no dry season, hot summer",29773,Small (<50k),-0.03621955
Chesterfield Inlet,Canada,North America,-91.125,63.36393171,27,Dfc,"Cold, no dry season, cold summer",374,Small (<50k),11.528376
Chesterfield Inlet,Canada,North America,-91.125,63.36393171,27,Dfc,"Cold, no dry season, cold summer",374,Small (<50k),11.528376
Escuintla,Guatemala,North America,-90.9375,14.375,2,Am,"Tropical, monsoon",107638,Medium (50k-500k),24.447206
Chimaltenango,Guatemala,North America,-90.9375,14.49345653,3,Aw,"Tropical, savannah",82370,Medium (50k-500k),24.447206
